user_id,total_sessions_before_idle,sessions_in_last_30d_before_idle,days_idle,last_paid_plan,favorite_category,account_age_years,device_type,acquisition_channel,comeback_trigger_campaign,made_repeat_purchase_in_7d,used_new_feature_in_7d,churn_within_30d
9307,49,5,75,Paid,Fashion,4.48,Desktop,Organic,0,0,0,0
9308,42,3,124,Free,Books,1.52,Mobile,Organic,0,0,0,0
9309,93,11,131,Free,Fashion,5.86,Desktop,Paid,1,1,1,0
9310,227,33,60,Paid,Books,2.52,Mobile,Organic,0,0,1,0
9311,13,2,105,Free,Sports,2.77,Mobile,Referral,1,0,1,0
9312,98,14,203,Free,Groceries,2.72,Mobile,Organic,1,0,0,0
9313,31,5,123,Free,Electronics,4.99,Mobile,Organic,0,0,0,0
9314,30,2,365,Free,Sports,1.7,Mobile,Organic,0,0,0,1
9315,8,1,75,Paid,Groceries,5.07,Mobile,Organic,1,0,0,0
9316,25,3,193,Free,Groceries,4.11,Desktop,Organic,1,0,1,0
9317,13,1,290,Paid,Groceries,1.71,Desktop,Organic,0,0,0,0
9318,21,1,93,Paid,Sports,0.86,Mobile,Paid,1,0,0,0
9319,12,1,60,Free,Groceries,4.76,Mobile,Paid,0,0,0,1
9320,22,2,60,Free,Books,1.7,Mobile,Organic,1,0,0,1
9321,23,4,151,Paid,Electronics,5.39,Mobile,Paid,0,0,0,0
9322,37,3,241,Paid,Groceries,1.21,Mobile,Referral,0,0,0,0
9323,7,1,133,Free,Books,3.89,Mobile,Organic,0,0,1,0
9324,8,1,300,Free,Books,4.31,Desktop,Referral,0,0,0,0
9325,48,2,260,Free,Electronics,4.12,Mobile,Organic,0,0,0,0
9326,15,1,60,Free,Electronics,2.24,Mobile,Organic,0,0,0,1
9327,97,12,93,Free,Books,5.32,Desktop,Organic,0,0,1,0
9328,42,6,250,Paid,Groceries,4.73,Mobile,Referral,0,1,0,0
9329,61,4,365,Paid,Groceries,3.31,Desktop,Organic,0,0,1,0
9330,136,18,70,Paid,Fashion,3.82,Desktop,Organic,0,1,1,0
9331,25,1,142,Free,Fashion,3.62,Mobile,Referral,0,1,0,0
9332,19,1,130,Paid,Fashion,5.71,Mobile,Referral,0,0,0,0
9333,80,4,80,Free,Fashion,5.43,Desktop,Referral,0,0,1,0
9334,56,6,82,Free,Fashion,1.8,Mobile,Paid,1,1,1,0
9335,28,2,93,Paid,Groceries,1.95,Mobile,Paid,1,1,0,0
9336,134,8,94,Paid,Sports,5.9,Mobile,Organic,0,1,0,0
9337,27,2,60,Free,Electronics,1.8,Mobile,Paid,0,0,0,0
9338,35,2,137,Paid,Books,5.74,Mobile,Organic,1,0,0,0
9339,34,5,138,Paid,Groceries,4.07,Mobile,Paid,0,0,0,0
9340,14,1,129,Free,Sports,0.78,Mobile,Organic,0,0,0,1
9341,36,5,85,Paid,Sports,2.35,Mobile,Referral,0,0,1,0
9342,134,23,60,Paid,Fashion,3.12,Mobile,Organic,0,1,1,0
9343,52,8,154,Paid,Fashion,5.08,Mobile,Paid,1,1,0,0
9344,35,5,365,Free,Fashion,2.31,Mobile,Paid,0,0,1,0
9345,29,4,365,Free,Books,2.21,Mobile,Organic,0,0,1,0
9346,47,5,60,Free,Groceries,5.56,Desktop,Organic,0,0,0,0
9347,71,7,286,Free,Electronics,0.93,Mobile,Organic,1,0,1,0
9348,61,8,150,Paid,Sports,3.53,Mobile,Referral,0,1,0,0
9349,24,2,100,Free,Books,3.27,Mobile,Referral,1,0,0,0
9350,46,4,324,Paid,Sports,0.82,Mobile,Organic,1,1,0,0
9351,54,3,88,Free,Fashion,0.98,Desktop,Organic,1,0,0,0
9352,13,2,157,Paid,Fashion,2.6,Mobile,Organic,0,1,0,0
9353,40,6,283,Free,Electronics,1.24,Mobile,Organic,0,0,0,0
9354,4,1,163,Free,Fashion,3.13,Desktop,Organic,0,0,0,0
9355,54,5,265,Paid,Groceries,3.85,Desktop,Referral,1,1,0,0
9356,65,10,175,Free,Fashion,4.3,Mobile,Referral,0,0,1,0
9357,70,4,103,Free,Groceries,3.51,Desktop,Organic,1,0,1,0
9358,23,1,281,Free,Fashion,2.59,Desktop,Paid,1,0,1,0
9359,46,7,63,Free,Electronics,1.21,Desktop,Organic,0,0,0,0
9360,138,18,60,Paid,Groceries,1.86,Mobile,Paid,0,0,0,0
9361,137,21,93,Paid,Sports,2.81,Desktop,Referral,0,1,0,0
9362,33,3,116,Free,Electronics,5.58,Mobile,Paid,1,0,0,0
9363,39,2,189,Free,Sports,1.61,Mobile,Organic,0,0,1,0
9364,101,11,103,Paid,Books,2.77,Mobile,Referral,1,1,0,0
9365,8,1,87,Paid,Electronics,4.53,Mobile,Paid,0,1,0,0
9366,24,3,365,Paid,Groceries,4.38,Mobile,Organic,0,0,0,0
9367,126,8,119,Paid,Electronics,5.81,Mobile,Organic,1,0,0,0
9368,88,16,80,Free,Electronics,1.55,Mobile,Paid,1,0,0,0
9369,48,2,250,Free,Groceries,0.59,Mobile,Organic,0,0,1,0
9370,8,1,75,Free,Electronics,2.27,Desktop,Organic,0,0,1,0
9371,32,4,128,Free,Fashion,1.32,Desktop,Referral,1,1,0,0
9372,19,2,233,Paid,Fashion,3.52,Mobile,Organic,0,1,0,0
9373,47,6,157,Paid,Groceries,5.44,Desktop,Paid,1,0,0,0
9374,15,1,259,Paid,Groceries,4.29,Mobile,Organic,1,0,0,0
9375,12,2,148,Free,Electronics,1.25,Mobile,Referral,0,0,1,1
9376,5,1,60,Paid,Sports,1.14,Mobile,Referral,0,0,0,1
9377,113,18,134,Free,Electronics,5.51,Mobile,Referral,0,0,1,0
9378,23,2,94,Free,Groceries,3.18,Mobile,Organic,0,0,0,0
9379,39,3,168,Free,Sports,5.58,Mobile,Organic,0,0,1,0
9380,34,5,75,Paid,Groceries,4.55,Mobile,Paid,0,0,0,0
9381,12,2,60,Free,Books,5.96,Mobile,Referral,1,0,0,0
9382,10,1,155,Paid,Groceries,5.29,Mobile,Organic,0,0,0,0
9383,13,2,335,Free,Electronics,2.78,Desktop,Organic,1,0,0,0
9384,17,1,298,Free,Books,4.67,Mobile,Organic,0,0,1,0
9385,48,3,186,Paid,Electronics,3.09,Mobile,Organic,0,0,0,0
9386,15,1,154,Free,Electronics,1.78,Desktop,Paid,1,0,0,0
9387,190,23,98,Free,Fashion,1.83,Desktop,Paid,1,0,1,0
9388,93,11,234,Free,Fashion,2.69,Desktop,Organic,0,0,0,0
9389,75,13,60,Paid,Books,1.11,Mobile,Paid,0,0,0,0
9390,30,2,253,Free,Sports,1.48,Desktop,Paid,1,0,0,0
9391,151,25,244,Free,Fashion,3.25,Mobile,Organic,0,0,1,0
9392,27,1,170,Free,Fashion,5.75,Desktop,Paid,1,0,0,0
9393,33,3,124,Free,Books,3.68,Desktop,Paid,1,0,1,0
9394,40,3,60,Free,Groceries,2.75,Mobile,Organic,0,0,0,0
9395,67,8,142,Paid,Fashion,1.83,Mobile,Referral,0,0,0,0
9396,63,8,61,Paid,Fashion,1.58,Mobile,Organic,0,1,0,0
9397,21,2,103,Free,Books,4.12,Mobile,Referral,1,0,0,0
9398,20,1,298,Paid,Groceries,5.17,Mobile,Paid,1,1,0,0
9399,63,8,149,Paid,Fashion,2.69,Mobile,Paid,0,1,0,0
9400,68,10,89,Paid,Electronics,3.53,Mobile,Organic,0,1,1,0
9401,23,2,167,Free,Groceries,4.39,Desktop,Referral,1,0,1,0
9402,7,1,127,Free,Fashion,0.82,Mobile,Organic,0,0,0,1
9403,27,1,129,Paid,Fashion,2.43,Desktop,Paid,1,1,0,0
9404,62,12,319,Free,Books,4.51,Desktop,Referral,1,0,0,0
9405,202,33,158,Free,Sports,4.27,Desktop,Organic,0,0,1,0
9406,10,1,72,Paid,Electronics,0.79,Desktop,Referral,1,1,0,0
9407,22,1,101,Free,Books,1.81,Mobile,Paid,0,0,0,1
9408,23,3,213,Free,Electronics,4.24,Mobile,Paid,1,0,0,0
9409,129,21,178,Free,Sports,1.99,Desktop,Referral,1,0,1,0
9410,32,2,347,Paid,Fashion,4.98,Mobile,Paid,0,1,0,0
9411,14,1,60,Free,Books,0.66,Mobile,Organic,1,0,0,0
9412,58,6,208,Paid,Groceries,1.55,Desktop,Paid,0,0,1,0
9413,23,2,290,Paid,Sports,2.05,Desktop,Paid,0,0,1,0
9414,10,1,79,Free,Groceries,5.59,Mobile,Organic,1,0,1,0
9415,14,2,134,Free,Electronics,4.88,Mobile,Organic,0,0,1,0
9416,188,13,60,Free,Electronics,5.36,Mobile,Organic,0,0,1,0
9417,49,7,99,Paid,Electronics,2.92,Mobile,Organic,0,0,0,0
9418,37,2,96,Free,Books,5.02,Desktop,Paid,0,0,1,0
9419,26,4,202,Paid,Groceries,5.19,Desktop,Organic,1,0,1,0
9420,45,6,126,Free,Groceries,2.7,Mobile,Organic,0,0,0,1
9421,44,8,70,Free,Electronics,5.97,Mobile,Organic,0,0,0,0
9422,45,8,100,Free,Groceries,5.18,Desktop,Referral,0,0,0,0
9423,38,6,114,Paid,Sports,5.86,Mobile,Organic,0,1,0,0
9424,79,5,73,Free,Sports,5.27,Mobile,Paid,0,0,0,0
9425,34,5,343,Free,Groceries,4.77,Mobile,Organic,0,0,0,0
9426,13,1,73,Paid,Books,5.69,Desktop,Organic,0,0,1,1
9427,18,2,233,Free,Books,2.81,Desktop,Organic,0,0,0,1
9428,5,1,90,Free,Fashion,4.81,Mobile,Organic,0,0,0,0
9429,252,17,114,Paid,Fashion,1.67,Desktop,Organic,0,1,0,0
9430,79,7,127,Paid,Books,4.53,Desktop,Paid,0,0,0,0
9431,15,1,60,Free,Fashion,4.82,Mobile,Organic,0,0,0,1
9432,25,2,70,Free,Books,4.44,Mobile,Paid,1,0,0,0
9433,18,2,151,Paid,Books,5.17,Desktop,Organic,0,1,0,0
9434,155,27,112,Free,Books,2.77,Mobile,Paid,1,0,1,0
9435,9,1,112,Paid,Fashion,3.5,Mobile,Organic,0,1,0,0
9436,38,2,60,Free,Fashion,0.56,Mobile,Paid,1,0,0,0
9437,30,5,189,Free,Fashion,1.3,Mobile,Organic,0,0,0,0
9438,76,13,80,Free,Fashion,4.04,Mobile,Paid,0,0,1,0
9439,30,2,109,Free,Sports,3.59,Mobile,Referral,0,1,0,0
9440,6,1,245,Paid,Electronics,1.59,Mobile,Organic,1,1,0,1
9441,26,5,135,Free,Electronics,1.84,Mobile,Organic,0,0,0,0
9442,13,1,333,Free,Fashion,2.39,Desktop,Referral,0,0,1,1
9443,36,2,147,Paid,Books,4.44,Mobile,Organic,0,0,0,0
9444,139,9,60,Free,Groceries,3.85,Desktop,Paid,1,0,1,0
9445,6,1,140,Paid,Fashion,0.88,Mobile,Organic,1,1,0,0
9446,15,2,140,Paid,Sports,4.68,Mobile,Organic,1,0,0,0
9447,20,2,146,Paid,Groceries,1.94,Mobile,Paid,0,0,0,0
9448,23,1,65,Paid,Fashion,4.19,Mobile,Organic,1,1,0,0
9449,70,13,60,Free,Books,1.18,Mobile,Referral,0,0,1,0
9450,28,3,164,Paid,Books,5.99,Mobile,Organic,1,1,0,0
9451,51,5,94,Paid,Electronics,0.94,Mobile,Organic,0,0,0,0
9452,18,3,133,Paid,Groceries,4.58,Desktop,Organic,0,0,0,0
9453,42,5,162,Free,Fashion,3.48,Mobile,Paid,0,0,1,0
9454,73,13,242,Paid,Electronics,0.97,Desktop,Referral,0,1,0,0
9455,16,2,60,Paid,Electronics,0.65,Desktop,Paid,1,1,0,1
9456,73,10,60,Paid,Books,2.49,Desktop,Organic,1,0,0,0
9457,35,3,229,Free,Sports,4.91,Mobile,Paid,1,0,0,0
9458,95,18,286,Free,Fashion,0.73,Mobile,Referral,0,1,1,0
9459,28,4,66,Paid,Fashion,4.37,Desktop,Organic,0,0,0,0
9460,49,5,124,Free,Books,4.1,Mobile,Organic,0,0,1,0
9461,32,2,158,Free,Fashion,1.96,Mobile,Paid,0,0,0,0
9462,31,4,60,Paid,Fashion,0.93,Desktop,Referral,0,1,0,0
9463,43,6,144,Free,Electronics,5.53,Mobile,Paid,1,0,1,0
9464,57,6,112,Free,Fashion,2.15,Mobile,Organic,0,0,0,1
9465,10,1,152,Free,Electronics,1.11,Mobile,Organic,0,0,0,0
9466,139,23,60,Free,Electronics,4.25,Desktop,Organic,0,0,1,0
9467,6,1,365,Free,Fashion,1.69,Desktop,Referral,1,0,1,1
9468,17,2,69,Free,Books,3.12,Desktop,Referral,1,0,0,0
9469,31,2,262,Free,Fashion,0.78,Desktop,Paid,0,0,0,1
9470,51,3,139,Paid,Sports,5.96,Mobile,Organic,0,0,1,0
9471,161,18,76,Paid,Electronics,2.96,Mobile,Paid,1,1,1,0
9472,6,1,285,Free,Groceries,6.0,Mobile,Organic,0,0,1,0
9473,20,3,189,Free,Groceries,2.62,Mobile,Paid,1,1,1,0
9474,4,1,60,Free,Electronics,2.41,Mobile,Referral,1,0,0,0
9475,35,2,167,Paid,Groceries,5.53,Mobile,Organic,0,1,0,0
9476,44,3,258,Paid,Groceries,2.31,Mobile,Organic,0,1,1,0
9477,163,29,94,Free,Fashion,2.88,Mobile,Organic,0,0,0,0
9478,38,5,203,Free,Sports,0.93,Mobile,Organic,0,0,1,0
9479,95,10,160,Paid,Fashion,5.76,Desktop,Paid,1,1,1,0
9480,60,9,165,Paid,Fashion,0.97,Mobile,Organic,0,0,1,0
9481,22,3,60,Free,Groceries,4.74,Mobile,Paid,0,0,0,0
9482,9,1,60,Paid,Fashion,3.46,Mobile,Paid,1,1,0,0
9483,44,7,119,Paid,Groceries,0.84,Desktop,Referral,1,0,0,0
9484,8,1,60,Paid,Sports,0.51,Mobile,Referral,0,0,0,0
9485,121,7,113,Free,Sports,5.65,Mobile,Paid,0,0,0,0
9486,29,2,80,Paid,Books,4.58,Mobile,Organic,0,1,0,0
9487,110,8,83,Free,Sports,4.28,Mobile,Organic,0,0,1,0
9488,21,2,108,Paid,Electronics,2.91,Mobile,Paid,1,1,0,0
9489,44,3,102,Free,Fashion,1.81,Mobile,Organic,0,0,1,0
9490,41,4,174,Free,Books,4.24,Mobile,Referral,1,0,1,0
9491,32,2,60,Paid,Books,3.85,Desktop,Organic,1,0,0,0
9492,22,1,91,Free,Books,4.49,Mobile,Referral,0,0,0,0
9493,50,2,153,Free,Books,2.51,Desktop,Paid,0,0,0,0
9494,14,1,219,Free,Electronics,5.93,Mobile,Referral,0,1,1,0
9495,10,1,157,Free,Books,0.87,Mobile,Referral,0,0,0,0
9496,115,6,147,Free,Sports,0.94,Mobile,Organic,1,0,1,0
9497,69,10,60,Paid,Books,5.54,Desktop,Paid,0,0,0,0
9498,36,1,63,Free,Electronics,4.06,Mobile,Organic,0,0,0,0
9499,176,21,172,Free,Groceries,2.29,Mobile,Referral,0,0,1,0
9500,26,2,140,Free,Electronics,4.69,Mobile,Paid,0,0,1,0
9501,125,22,135,Free,Groceries,2.99,Mobile,Organic,1,0,0,0
9502,40,5,153,Free,Fashion,0.62,Mobile,Referral,0,1,0,0
9503,12,2,92,Free,Electronics,4.08,Mobile,Organic,0,0,0,0
9504,211,42,90,Free,Fashion,1.84,Desktop,Organic,0,0,1,0
9505,90,6,143,Free,Fashion,1.13,Desktop,Paid,1,0,1,0
9506,30,1,232,Paid,Groceries,1.74,Mobile,Referral,0,1,0,0
9507,69,11,127,Paid,Electronics,3.12,Mobile,Referral,0,0,0,0
9508,23,3,283,Free,Sports,0.77,Mobile,Paid,0,0,0,0
9509,76,11,161,Free,Books,5.36,Desktop,Organic,0,0,0,1
9510,4,1,127,Paid,Electronics,3.58,Mobile,Organic,1,1,0,0
9511,12,1,365,Free,Groceries,2.11,Mobile,Organic,0,0,0,0
9512,89,14,203,Paid,Books,4.28,Desktop,Organic,0,1,0,0
9513,26,3,117,Free,Groceries,4.92,Mobile,Paid,0,0,0,0
9514,41,5,340,Free,Books,3.88,Mobile,Paid,0,0,0,0
9515,9,1,214,Paid,Fashion,1.61,Desktop,Paid,0,0,0,0
9516,211,41,75,Paid,Groceries,1.11,Mobile,Organic,1,1,1,0
9517,109,17,135,Free,Electronics,5.23,Mobile,Organic,0,0,1,0
9518,28,5,110,Free,Books,1.79,Mobile,Organic,0,0,0,0
9519,23,2,219,Free,Sports,0.61,Desktop,Paid,1,0,0,1
9520,93,17,201,Paid,Electronics,4.04,Mobile,Organic,0,0,0,0
9521,241,38,365,Paid,Books,1.34,Mobile,Organic,1,0,1,0
9522,86,9,287,Free,Electronics,5.95,Mobile,Organic,0,0,1,0
9523,291,36,233,Free,Fashion,5.28,Mobile,Paid,1,0,1,0
9524,14,1,315,Free,Books,3.85,Desktop,Organic,0,0,1,0
9525,15,1,60,Free,Books,5.09,Mobile,Organic,0,0,0,0
9526,11,1,164,Free,Electronics,3.09,Desktop,Paid,1,0,0,1
9527,52,10,60,Paid,Electronics,4.84,Mobile,Paid,1,0,0,0
9528,40,7,365,Free,Groceries,4.06,Mobile,Organic,0,0,1,0
9529,29,1,122,Free,Fashion,0.66,Mobile,Organic,1,1,1,1
9530,75,14,153,Paid,Electronics,5.72,Desktop,Organic,0,0,0,0
9531,114,13,103,Free,Groceries,5.24,Mobile,Organic,0,0,1,0
9532,8,1,190,Free,Sports,5.74,Desktop,Organic,0,0,0,0
9533,19,3,107,Free,Electronics,4.52,Desktop,Organic,0,0,0,0
9534,76,14,139,Free,Sports,2.77,Desktop,Organic,0,0,0,0
9535,21,3,130,Paid,Fashion,1.64,Desktop,Referral,1,0,0,0
9536,15,2,279,Paid,Fashion,1.49,Mobile,Organic,0,1,0,0
9537,92,7,60,Free,Groceries,1.3,Mobile,Organic,1,0,0,0
9538,10,1,170,Free,Sports,1.71,Mobile,Organic,0,0,0,0
9539,25,4,65,Free,Fashion,3.53,Mobile,Referral,0,0,0,1
9540,47,4,100,Free,Fashion,4.26,Mobile,Paid,1,1,0,0
9541,19,2,60,Free,Fashion,2.23,Mobile,Paid,1,0,1,1
9542,73,11,60,Free,Electronics,3.52,Mobile,Paid,1,0,0,0
9543,19,3,196,Free,Groceries,2.38,Mobile,Organic,0,0,0,1
9544,136,15,127,Free,Books,4.33,Mobile,Referral,0,0,1,0
9545,30,3,60,Paid,Books,5.94,Mobile,Organic,1,0,0,0
9546,65,6,60,Paid,Books,4.29,Mobile,Organic,1,1,0,0
9547,70,7,155,Paid,Sports,0.82,Desktop,Organic,0,0,0,0
9548,18,2,133,Free,Fashion,3.12,Mobile,Paid,1,0,1,0
9549,5,1,105,Paid,Groceries,4.74,Desktop,Organic,0,0,0,0
9550,48,8,107,Paid,Sports,3.48,Desktop,Paid,0,0,0,0
9551,36,2,278,Paid,Fashion,5.73,Desktop,Organic,0,1,0,0
9552,58,4,99,Free,Groceries,0.8,Mobile,Organic,0,0,1,0
9553,27,1,212,Paid,Groceries,2.1,Desktop,Organic,1,0,0,1
9554,22,1,98,Free,Fashion,1.71,Mobile,Referral,1,1,1,0
9555,247,43,152,Paid,Fashion,4.72,Mobile,Organic,0,1,1,0
9556,8,1,365,Free,Books,3.38,Mobile,Paid,1,0,1,0
9557,69,6,190,Paid,Books,1.26,Mobile,Paid,0,0,0,0
9558,19,1,346,Paid,Books,2.07,Desktop,Referral,1,0,0,0
9559,24,3,60,Free,Fashion,3.37,Mobile,Referral,0,0,0,0
9560,25,3,136,Free,Groceries,5.98,Mobile,Referral,0,0,1,0
9561,15,1,216,Free,Electronics,2.5,Mobile,Organic,1,0,0,0
9562,59,6,98,Free,Electronics,1.36,Mobile,Organic,0,0,0,0
9563,134,15,269,Free,Electronics,3.23,Mobile,Organic,1,0,1,0
9564,53,5,141,Free,Groceries,2.21,Mobile,Paid,0,0,1,0
9565,37,3,85,Paid,Fashion,3.61,Mobile,Organic,0,1,0,0
9566,13,1,60,Free,Fashion,3.07,Mobile,Paid,0,0,1,0
9567,56,9,277,Paid,Fashion,4.29,Mobile,Organic,1,1,0,0
9568,287,55,237,Paid,Fashion,5.53,Mobile,Organic,1,1,1,0
9569,23,1,295,Paid,Fashion,1.6,Mobile,Paid,0,1,0,0
9570,23,3,364,Paid,Books,5.02,Mobile,Referral,1,0,0,0
9571,19,1,60,Free,Groceries,5.72,Mobile,Paid,1,0,0,0
9572,21,1,158,Paid,Groceries,2.55,Mobile,Organic,0,0,0,1
9573,3,1,191,Free,Books,1.13,Desktop,Referral,0,0,0,1
9574,50,8,156,Paid,Fashion,5.02,Mobile,Paid,0,1,0,0
9575,15,1,69,Paid,Sports,4.36,Mobile,Paid,1,1,1,0
9576,7,1,297,Paid,Fashion,1.67,Desktop,Organic,0,1,0,0
9577,71,11,132,Free,Groceries,2.95,Mobile,Paid,0,0,0,0
9578,12,1,212,Free,Sports,3.68,Mobile,Organic,1,1,0,0
9579,24,3,145,Paid,Groceries,1.43,Desktop,Referral,0,1,0,0
9580,144,14,119,Paid,Fashion,4.43,Mobile,Organic,1,0,0,0
9581,9,1,269,Free,Electronics,4.29,Mobile,Paid,1,0,0,0
9582,8,1,60,Paid,Fashion,5.38,Mobile,Paid,1,0,0,0
9583,44,3,127,Free,Books,3.62,Mobile,Organic,0,0,1,0
9584,105,15,175,Paid,Books,3.66,Mobile,Paid,0,0,1,0
9585,7,1,106,Paid,Groceries,3.91,Mobile,Paid,1,0,0,1
9586,50,6,282,Free,Fashion,2.01,Desktop,Paid,1,0,1,0
9587,60,5,61,Free,Groceries,4.67,Mobile,Organic,1,0,0,0
9588,5,1,60,Paid,Groceries,4.14,Mobile,Referral,1,1,0,0
9589,74,13,129,Free,Fashion,5.12,Mobile,Paid,0,0,1,0
9590,80,10,175,Free,Electronics,4.73,Mobile,Organic,0,0,1,0
9591,25,2,60,Paid,Books,4.01,Mobile,Paid,1,0,0,0
9592,116,20,365,Paid,Books,1.38,Mobile,Referral,0,0,1,0
9593,104,5,308,Free,Fashion,5.56,Mobile,Paid,1,1,1,0
9594,37,5,214,Free,Fashion,2.52,Mobile,Organic,1,0,0,0
9595,22,1,109,Free,Groceries,5.8,Mobile,Paid,1,0,0,0
9596,13,1,60,Paid,Fashion,2.71,Mobile,Organic,1,0,0,0
9597,32,4,364,Free,Fashion,1.3,Desktop,Paid,1,0,1,0
9598,59,5,144,Paid,Groceries,5.37,Mobile,Paid,0,1,0,0
9599,24,4,66,Paid,Books,4.87,Mobile,Organic,1,1,0,0
9600,4,1,122,Free,Books,4.82,Desktop,Organic,0,0,0,0
9601,118,11,212,Free,Books,0.99,Desktop,Organic,0,0,1,0
9602,41,7,295,Paid,Books,5.34,Mobile,Organic,1,0,0,0
9603,23,3,117,Free,Books,3.78,Mobile,Organic,0,0,0,1
9604,79,8,308,Paid,Sports,3.09,Desktop,Referral,0,0,1,0
9605,153,18,72,Paid,Fashion,5.52,Mobile,Paid,1,1,1,0
9606,3,1,216,Paid,Fashion,4.16,Mobile,Paid,1,1,0,0
9607,52,3,98,Free,Fashion,1.23,Mobile,Organic,0,0,0,0
9608,8,1,251,Free,Groceries,3.36,Desktop,Organic,0,0,0,0
9609,55,4,147,Paid,Books,4.0,Desktop,Organic,0,0,0,0
9610,38,3,153,Paid,Fashion,5.44,Desktop,Paid,1,1,0,1
9611,63,7,218,Free,Electronics,2.04,Mobile,Paid,1,0,0,0
9612,21,1,184,Free,Fashion,4.87,Mobile,Paid,1,0,0,0
9613,6,1,261,Free,Electronics,4.9,Mobile,Organic,1,0,0,0
9614,22,3,186,Paid,Sports,1.2,Desktop,Organic,0,1,0,1
9615,50,3,180,Free,Groceries,0.59,Desktop,Paid,0,0,1,0
9616,92,9,60,Paid,Fashion,3.7,Desktop,Organic,1,1,1,0
9617,11,1,131,Paid,Electronics,4.84,Mobile,Organic,0,1,0,0
9618,93,18,60,Paid,Fashion,3.55,Mobile,Organic,0,1,0,0
9619,18,1,75,Paid,Groceries,4.97,Mobile,Paid,1,1,0,0
9620,48,7,119,Paid,Books,3.92,Mobile,Referral,0,1,0,0
9621,20,2,61,Free,Sports,4.09,Mobile,Organic,1,0,0,1
9622,40,2,174,Free,Groceries,0.65,Mobile,Organic,1,0,0,1
9623,81,6,365,Paid,Books,0.99,Desktop,Paid,0,0,0,0
9624,10,1,60,Free,Groceries,4.49,Desktop,Referral,0,0,0,0
9625,17,3,86,Free,Groceries,4.7,Mobile,Paid,1,0,0,0
9626,40,2,82,Free,Fashion,3.48,Mobile,Referral,0,0,0,0
9627,366,30,60,Free,Books,3.75,Mobile,Paid,0,0,1,0
9628,14,1,187,Paid,Books,3.88,Mobile,Organic,0,0,0,0
9629,255,50,68,Paid,Books,1.08,Mobile,Paid,0,1,1,0
9630,246,36,169,Free,Fashion,4.17,Desktop,Referral,1,0,1,0
9631,31,3,117,Paid,Fashion,3.13,Mobile,Paid,0,1,0,0
9632,25,2,60,Free,Electronics,3.81,Mobile,Paid,1,0,0,1
9633,17,1,60,Paid,Fashion,3.6,Mobile,Organic,0,1,0,0
9634,31,1,96,Free,Sports,4.7,Desktop,Paid,1,1,0,0
9635,9,1,153,Paid,Groceries,2.25,Desktop,Paid,0,0,0,0
9636,31,6,294,Free,Groceries,2.55,Desktop,Paid,0,0,1,0
9637,148,7,251,Free,Books,2.65,Mobile,Paid,0,0,1,0
9638,18,1,152,Paid,Groceries,4.69,Mobile,Organic,0,0,0,1
9639,27,1,165,Free,Sports,2.87,Desktop,Paid,1,1,0,1
9640,7,1,143,Paid,Electronics,1.47,Mobile,Organic,0,0,0,0
9641,49,9,195,Paid,Groceries,5.91,Mobile,Organic,0,0,0,0
9642,44,7,248,Free,Electronics,3.21,Mobile,Referral,1,0,0,0
9643,36,5,83,Paid,Sports,1.1,Mobile,Organic,0,1,0,0
9644,27,5,135,Free,Sports,4.19,Mobile,Paid,1,0,0,0
9645,25,4,60,Free,Sports,4.57,Desktop,Referral,1,0,0,1
9646,55,4,83,Paid,Fashion,3.25,Mobile,Organic,0,1,0,0
9647,33,5,116,Free,Electronics,4.06,Desktop,Organic,0,0,0,0
9648,46,5,142,Paid,Fashion,1.45,Desktop,Paid,1,1,0,0
9649,42,5,60,Free,Books,2.52,Mobile,Organic,1,0,0,1
9650,102,17,116,Paid,Books,1.39,Mobile,Referral,0,0,0,0
9651,66,8,60,Free,Electronics,2.63,Mobile,Organic,1,1,1,0
9652,41,4,231,Free,Groceries,3.6,Desktop,Referral,0,0,0,0
9653,152,28,60,Paid,Electronics,2.93,Mobile,Organic,0,0,1,0
9654,51,3,180,Free,Sports,3.76,Desktop,Referral,0,0,1,0
9655,123,18,220,Paid,Fashion,3.26,Mobile,Referral,0,1,0,0
9656,61,10,150,Free,Electronics,2.25,Desktop,Paid,1,1,1,0
9657,6,1,60,Free,Books,1.29,Desktop,Paid,0,0,0,0
9658,123,10,169,Paid,Books,1.89,Mobile,Organic,0,1,0,0
9659,38,3,178,Free,Fashion,1.6,Mobile,Organic,0,0,0,0
9660,32,5,67,Free,Groceries,4.39,Mobile,Organic,0,1,0,0
9661,44,6,60,Paid,Books,5.01,Mobile,Paid,1,0,0,0
9662,24,1,283,Paid,Sports,4.46,Desktop,Referral,0,1,0,0
9663,42,7,67,Free,Sports,4.04,Desktop,Paid,0,0,1,0
9664,19,1,94,Free,Books,2.19,Desktop,Paid,1,0,0,0
9665,119,17,235,Paid,Sports,4.41,Mobile,Paid,0,1,0,0
9666,30,3,114,Paid,Groceries,3.83,Mobile,Referral,0,1,1,0
9667,23,1,87,Paid,Sports,0.76,Mobile,Paid,1,1,0,1
9668,14,2,60,Paid,Sports,5.49,Mobile,Referral,0,1,0,0
9669,44,4,67,Free,Groceries,0.94,Mobile,Organic,0,0,1,0
9670,40,4,138,Paid,Books,3.26,Desktop,Organic,0,0,0,0
9671,49,4,60,Paid,Fashion,3.32,Desktop,Referral,0,0,0,0
9672,12,2,158,Free,Sports,5.1,Desktop,Paid,1,0,1,0
